"","SE","tipo","categoria","numero","id","sector","x","y","shp","id_hub","depend"
"3443","estetic","sum","cultural",5,6,"3",488363.239874201,4686977.65365776,"3_sum_urb_estetic","3_sum_urb_estetic_6","dd"
"3444","estetic","sum","cultural",5,7,"3",491542.271936467,4685172.84294806,"3_sum_urb_estetic","3_sum_urb_estetic_7","dd"
"3445","estetic","sum","cultural",5,8,"3",495133.570404503,4683505.45437361,"3_sum_urb_estetic","3_sum_urb_estetic_8","dd"
"3446","estetic","sum","cultural",5,9,"3",507629.823237159,4677513.84927643,"3_sum_urb_estetic","3_sum_urb_estetic_9","dd"
"3447","estetic","sum","cultural",5,10,"3",506466.315825321,4674353.14016553,"3_sum_urb_estetic","3_sum_urb_estetic_10","dd"
"3448","estetic","sum","cultural",5,11,"3",507858.860129253,4673931.71228408,"3_sum_urb_estetic","3_sum_urb_estetic_11","dd"
"3449","estetic","sum","cultural",5,12,"3",509178.112627715,4675470.84019895,"3_sum_urb_estetic","3_sum_urb_estetic_12","dd"
"3450","estetic","sum","cultural",5,13,"3",510387.427417972,4679831.70262442,"3_sum_urb_estetic","3_sum_urb_estetic_13","dd"
"3451","estetic","sum","cultural",5,14,"3",508591.778183954,4681480.7682475,"3_sum_urb_estetic","3_sum_urb_estetic_14","dd"
"3452","recreat","sum","cultural",6,1,"3",486095.774642469,4688324.39058326,"3_sum_urb_recreat","3_sum_urb_recreat_1","dd"
"3453","recreat","sum","cultural",6,2,"3",482999.195861357,4690962.89558019,"3_sum_urb_recreat","3_sum_urb_recreat_2","dd"
"3454","recreat","sum","cultural",6,3,"3",482486.153223066,4685392.71836446,"3_sum_urb_recreat","3_sum_urb_recreat_3","dd"
"3455","recreat","sum","cultural",6,4,"3",512746.507406542,4694746.58503758,"3_sum_urb_recreat","3_sum_urb_recreat_4","dd"
"3456","recreat","sum","cultural",6,5,"3",513076.320531158,4691008.70295861,"3_sum_urb_recreat","3_sum_urb_recreat_5","dd"
"3457","recreat","sum","cultural",6,6,"3",515046.037803167,4688654.20370788,"3_sum_urb_recreat","3_sum_urb_recreat_6","dd"
"3458","recreat","sum","cultural",6,7,"3",516878.33293992,4688072.45000196,"3_sum_urb_recreat","3_sum_urb_recreat_7","dd"
"3459","recreat","sum","cultural",6,8,"3",526149.74633189,4685287.3613941,"3_sum_urb_recreat","3_sum_urb_recreat_8","dd"
"3460","recreat","sum","cultural",6,9,"3",524271.643816719,4683839.84823606,"3_sum_urb_recreat","3_sum_urb_recreat_9","dd"
"3461","recreat","sum","cultural",6,10,"3",522805.807707316,4681723.54735311,"3_sum_urb_recreat","3_sum_urb_recreat_10","dd"
"3462","recreat","sum","cultural",6,11,"3",518884.696114665,4677765.78985772,"3_sum_urb_recreat","3_sum_urb_recreat_11","dd"
"3463","recreat","sum","cultural",6,12,"3",515091.845181586,4677435.97673311,"3_sum_urb_recreat","3_sum_urb_recreat_12","dd"
"3464","recreat","sum","cultural",6,13,"3",512746.507406543,4678901.81284251,"3_sum_urb_recreat","3_sum_urb_recreat_13","dd"
"3465","recreat","sum","cultural",6,14,"3",511408.931956713,4677701.65952794,"3_sum_urb_recreat","3_sum_urb_recreat_14","dd"
"3466","recreat","sum","cultural",6,15,"3",509952.257322994,4675457.09798541,"3_sum_urb_recreat","3_sum_urb_recreat_15","dd"
"3467","recreat","sum","cultural",6,16,"3",509109.401560088,4672809.43151281,"3_sum_urb_recreat","3_sum_urb_recreat_16","dd"
"3468","recreat","sum","cultural",6,17,"3",509063.594181669,4670225.89536998,"3_sum_urb_recreat","3_sum_urb_recreat_17","dd"
"3469","recreat","sum","cultural",6,18,"3",513222.904142099,4697238.50642356,"3_sum_urb_recreat","3_sum_urb_recreat_18","dd"
"3470","hid","sum","regulating",4,1,"3",486104.936118152,4688434.32829148,"3_sum_urb_reg_hid","3_sum_urb_reg_hid_1","dd"
"3471","hid","sum","regulating",4,2,"3",486182.808661464,4688150.32254528,"3_sum_urb_reg_hid","3_sum_urb_reg_hid_2","dd"
"3472","hid","sum","regulating",4,3,"3",486022.482836998,4687971.67376945,"3_sum_urb_reg_hid","3_sum_urb_reg_hid_3","dd"
"3473","hid","sum","regulating",4,4,"3",494231.165049651,4684623.15440703,"3_sum_urb_reg_hid","3_sum_urb_reg_hid_4","dd"
"3474","hid","sum","regulating",4,5,"3",494189.938409074,4684778.89949366,"3_sum_urb_reg_hid","3_sum_urb_reg_hid_5","dd"
"3475","riego","sum","provisioning",1,1,"3",485770.948269007,4688578.48519394,"3_sum_urb_riego","3_sum_urb_riego_1","dd"
"3476","bio","sum","regulating",3,1,"4",508806.948655456,4672959.1024962,"4_sum_adm_bio","4_sum_adm_bio_1","dd"
"3477","bio","sum","regulating",3,2,"4",508919.34524913,4673352.49057405,"4_sum_adm_bio","4_sum_adm_bio_2","dd"
"3478","bio","sum","regulating",3,3,"4",508975.543545967,4673773.97780033,"4_sum_adm_bio","4_sum_adm_bio_3","dd"
"3479","bio","sum","regulating",3,4,"4",509621.823959592,4675150.83607284,"4_sum_adm_bio","4_sum_adm_bio_4","dd"
"3480","bio","sum","regulating",3,5,"4",509116.039288059,4675010.34033075,"4_sum_adm_bio","4_sum_adm_bio_5","dd"
"3481","bio","sum","regulating",3,6,"4",507907.775906064,4673745.87865191,"4_sum_adm_bio","4_sum_adm_bio_6","dd"
"3482","bio","sum","regulating",3,7,"4",506559.016781976,4674195.46502661,"4_sum_adm_bio","4_sum_adm_bio_7","dd"
"3483","bio","sum","regulating",3,8,"4",506783.809969324,4674897.94373707,"4_sum_adm_bio","4_sum_adm_bio_8","dd"
"3484","bio","sum","regulating",3,9,"4",508244.965687086,4674420.25821396,"4_sum_adm_bio","4_sum_adm_bio_9","dd"
"3485","bio","sum","regulating",3,10,"4",503903.647256429,4668126.04896822,"4_sum_adm_bio","4_sum_adm_bio_10","dd"
"3486","bio","sum","regulating",3,11,"4",501529.269215066,4668168.19769084,"4_sum_adm_bio","4_sum_adm_bio_11","dd"
"3487","bio","sum","regulating",3,12,"4",498916.048412147,4668182.24726505,"4_sum_adm_bio","4_sum_adm_bio_12","dd"
"3488","bio","sum","regulating",3,13,"4",497286.297803874,4667311.17366408,"4_sum_adm_bio","4_sum_adm_bio_13","dd"
"3489","bio","sum","regulating",3,14,"4",494911.919762512,4667142.57877357,"4_sum_adm_bio","4_sum_adm_bio_14","dd"
"3490","bio","sum","regulating",3,15,"4",510366.451392682,4680588.02129182,"4_sum_adm_bio","4_sum_adm_bio_15","dd"
"3491","bio","sum","regulating",3,16,"4",509270.584604361,4680925.21107284,"4_sum_adm_bio","4_sum_adm_bio_16","dd"
"3492","bio","sum","regulating",3,17,"4",507767.280163971,4682021.07786116,"4_sum_adm_bio","4_sum_adm_bio_17","dd"
"3493","bio","sum","regulating",3,18,"4",506797.859543534,4682990.4984816,"4_sum_adm_bio","4_sum_adm_bio_18","dd"
"3494","bio","sum","regulating",3,19,"4",506123.47998149,4681023.55809231,"4_sum_adm_bio","4_sum_adm_bio_19","dd"
"3495","bio","sum","regulating",3,20,"4",504592.076392682,4679267.36131615,"4_sum_adm_bio","4_sum_adm_bio_20","dd"
"3496","bio","sum","regulating",3,21,"4",503552.407901198,4680489.67427235,"4_sum_adm_bio","4_sum_adm_bio_21","dd"
"3497","bio","sum","regulating",3,22,"4",502147.450480273,4681810.33424802,"4_sum_adm_bio","4_sum_adm_bio_22","dd"
"3498","bio","sum","regulating",3,23,"4",500700.344336721,4682203.72232588,"4_sum_adm_bio","4_sum_adm_bio_23","dd"
"3499","bio","sum","regulating",3,24,"4",498269.767998521,4682920.25061055,"4_sum_adm_bio","4_sum_adm_bio_24","dd"
"3500","bio","sum","regulating",3,25,"4",495586.299324555,4683327.68826262,"4_sum_adm_bio","4_sum_adm_bio_25","dd"
"3501","bio","sum","regulating",3,26,"4",495052.415504604,4683566.53102418,"4_sum_adm_bio","4_sum_adm_bio_26","dd"
"3502","bio","sum","regulating",3,27,"4",486088.787159106,4687795.45286116,"4_sum_adm_bio","4_sum_adm_bio_27","dd"
"3503","bio","sum","regulating",3,28,"4",486454.076088546,4688343.38625532,"4_sum_adm_bio","4_sum_adm_bio_28","dd"
"3504","bio","sum","regulating",3,29,"4",492411.095553266,4694033.46381007,"4_sum_adm_bio","4_sum_adm_bio_29","dd"
"3505","bio","sum","regulating",3,30,"4",519948.261003388,4678747.52707041,"4_sum_adm_bio","4_sum_adm_bio_30","dd"
"3506","bio","sum","regulating",3,31,"4",521058.177365918,4683383.88655946,"4_sum_adm_bio","4_sum_adm_bio_31","dd"
"3507","bio","sum","regulating",3,32,"4",517503.635090979,4684971.4884451,"4_sum_adm_bio","4_sum_adm_bio_32","dd"
"3508","bio","sum","regulating",3,33,"4",516688.759786843,4686137.60310447,"4_sum_adm_bio","4_sum_adm_bio_33","dd"
"3509","bio","sum","regulating",3,34,"4",520875.532901198,4686067.35523343,"4_sum_adm_bio","4_sum_adm_bio_34","dd"
"3510","hum","sum","provisioning",2,1,"4",484276.392086111,4687219.42031858,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_1","dd"
"3511","hum","sum","provisioning",2,2,"4",484894.573351318,4687837.60158379,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_2","dd"
"3512","hum","sum","provisioning",2,3,"4",486299.530772243,4687781.40328695,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_3","dd"
"3513","hum","sum","provisioning",2,4,"4",485568.952913362,4688146.69221639,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_4","dd"
"3514","hum","sum","provisioning",2,5,"4",486046.638436476,4688736.77433318,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_5","dd"
"3515","hum","sum","provisioning",2,6,"4",485259.862280759,4688905.36922369,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_6","dd"
"3516","hum","sum","provisioning",2,7,"4",484810.275906063,4689354.95559839,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_7","dd"
"3517","hum","sum","provisioning",2,8,"4",483883.004008252,4689832.6411215,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_8","dd"
"3518","hum","sum","provisioning",2,9,"4",485765.646952291,4689411.15389522,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_9","dd"
"3519","hum","sum","provisioning",2,10,"4",484473.086125041,4688568.17944267,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_10","dd"
"3520","hum","sum","provisioning",2,11,"4",486973.910334287,4687725.20499011,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_11","dd"
"3521","hum","sum","provisioning",2,12,"4",501178.029859834,4683833.47293415,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_12","dd"
"3522","hum","sum","provisioning",2,13,"4",500770.592207766,4683889.67123099,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_13","dd"
"3523","hum","sum","provisioning",2,14,"4",500742.493059347,4684240.91058622,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_14","dd"
"3524","hum","sum","provisioning",2,15,"4",501163.980285625,4684297.10888306,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_15","dd"
"3525","hum","sum","provisioning",2,16,"4",500658.195614092,4684816.9431288,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_16","dd"
"3526","hum","sum","provisioning",2,17,"4",501304.476027717,4684732.64568354,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_17","dd"
"3527","hum","sum","provisioning",2,18,"4",505027.613193167,4678789.67579303,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_18","dd"
"3528","hum","sum","provisioning",2,19,"4",491764.81513964,4668280.59428452,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_19","dd"
"3529","hum","sum","provisioning",2,20,"4",489039.197743046,4670640.92275167,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_20","dd"
"3530","hum","sum","provisioning",2,21,"4",494125.143606793,4673310.34185143,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_21","dd"
"3531","hum","sum","provisioning",2,22,"4",488631.760090978,4674799.59671761,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_22","dd"
"3532","hum","sum","provisioning",2,23,"4",488673.908813605,4674350.01034291,"4_sum_adm_cons_hum","4_sum_adm_cons_hum_23","dd"
"3533","estetic","sum","cultural",5,1,"4",486187.134178571,4688076.44434535,"4_sum_adm_estetic","4_sum_adm_estetic_1","dd"
"3534","estetic","sum","cultural",5,2,"4",482646.641477841,4685477.27311664,"4_sum_adm_estetic","4_sum_adm_estetic_2","dd"
"3535","estetic","sum","cultural",5,3,"4",490416.056015554,4685392.97567138,"4_sum_adm_estetic","4_sum_adm_estetic_3","dd"
"3536","estetic","sum","cultural",5,4,"4",493745.805103145,4684704.54653513,"4_sum_adm_estetic","4_sum_adm_estetic_4","dd"
"3537","estetic","sum","cultural",5,5,"4",486692.918850104,4684423.55505094,"4_sum_adm_estetic","4_sum_adm_estetic_5","dd"
"3538","estetic","sum","cultural",5,6,"4",492916.880224799,4677974.8004889,"4_sum_adm_estetic","4_sum_adm_estetic_6","dd"
"3539","estetic","sum","cultural",5,7,"4",495642.497621393,4676766.53710691,"4_sum_adm_estetic","4_sum_adm_estetic_7","dd"
"3540","estetic","sum","cultural",5,8,"4",503510.259178571,4680869.01277601,"4_sum_adm_estetic","4_sum_adm_estetic_8","dd"
"3541","estetic","sum","cultural",5,9,"4",508694.552061782,4681768.1855254,"4_sum_adm_estetic","4_sum_adm_estetic_9","dd"
"3542","estetic","sum","cultural",5,10,"4",506334.223594629,4679618.60067138,"4_sum_adm_estetic","4_sum_adm_estetic_10","dd"
"3543","estetic","sum","cultural",5,11,"4",508511.907597062,4677075.62773951,"4_sum_adm_estetic","4_sum_adm_estetic_11","dd"
"3544","estetic","sum","cultural",5,12,"4",508329.263132342,4677370.6687979,"4_sum_adm_estetic","4_sum_adm_estetic_12","dd"
"3545","estetic","sum","cultural",5,13,"4",508933.39482334,4674701.24969815,"4_sum_adm_estetic","4_sum_adm_estetic_13","dd"
"3546","estetic","sum","cultural",5,14,"4",508413.560577597,4673141.74696092,"4_sum_adm_estetic","4_sum_adm_estetic_14","dd"
"3547","estetic","sum","cultural",5,15,"4",506362.322743048,4674040.91971031,"4_sum_adm_estetic","4_sum_adm_estetic_15","dd"
"3548","estetic","sum","cultural",5,16,"4",506854.057840371,4676429.34732589,"4_sum_adm_estetic","4_sum_adm_estetic_16","dd"
"3549","estetic","sum","cultural",5,17,"4",508708.601635992,4671399.59975898,"4_sum_adm_estetic","4_sum_adm_estetic_17","dd"
"3550","estetic","sum","cultural",5,18,"4",508371.41185497,4671006.21168112,"4_sum_adm_estetic","4_sum_adm_estetic_18","dd"
"3551","estetic","sum","cultural",5,19,"4",505111.910638425,4669657.45255703,"4_sum_adm_estetic","4_sum_adm_estetic_19","dd"
"3552","estetic","sum","cultural",5,20,"4",502414.39239025,4668407.04045241,"4_sum_adm_estetic","4_sum_adm_estetic_20","dd"
"3553","estetic","sum","cultural",5,21,"4",505772.240626259,4667634.3138709,"4_sum_adm_estetic","4_sum_adm_estetic_21","dd"
"3554","estetic","sum","cultural",5,22,"4",509214.386307525,4686741.73479547,"4_sum_adm_estetic","4_sum_adm_estetic_22","dd"
"3555","estetic","sum","cultural",5,23,"4",492368.946830639,4694159.90997796,"4_sum_adm_estetic","4_sum_adm_estetic_23","dd"
"3556","estetic","sum","cultural",5,24,"4",492509.442572732,4668111.99939401,"4_sum_adm_estetic","4_sum_adm_estetic_24","dd"
"3557","estetic","sum","cultural",5,25,"4",489474.734543535,4672762.40845727,"4_sum_adm_estetic","4_sum_adm_estetic_25","dd"
"3558","recreat","sum","cultural",6,1,"4",485512.754616528,4688575.20422978,"4_sum_adm_recreat","4_sum_adm_recreat_1","dd"
"3559","recreat","sum","cultural",6,2,"4",488519.363497306,4686158.67746579,"4_sum_adm_recreat","4_sum_adm_recreat_2","dd"
"3560","recreat","sum","cultural",6,3,"4",490317.70899609,4685385.95088429,"4_sum_adm_recreat","4_sum_adm_recreat_3","dd"
"3561","recreat","sum","cultural",6,4,"4",492495.392998523,4685301.65343903,"4_sum_adm_recreat","4_sum_adm_recreat_4","dd"
"3562","recreat","sum","cultural",6,5,"4",495122.663375652,4684500.8277091,"4_sum_adm_recreat","4_sum_adm_recreat_5","dd"
"3563","recreat","sum","cultural",6,6,"4",496949.108022854,4683180.16773343,"4_sum_adm_recreat","4_sum_adm_recreat_6","dd"
"3564","recreat","sum","cultural",6,7,"4",498030.925236966,4683025.62241713,"4_sum_adm_recreat","4_sum_adm_recreat_7","dd"
"3565","recreat","sum","cultural",6,8,"4",501585.467511905,4682505.78817139,"4_sum_adm_recreat","4_sum_adm_recreat_8","dd"
"3566","recreat","sum","cultural",6,9,"4",502498.689835506,4681522.31797674,"4_sum_adm_recreat","4_sum_adm_recreat_9","dd"
"3567","recreat","sum","cultural",6,10,"4",504620.175541102,4679302.48525168,"4_sum_adm_recreat","4_sum_adm_recreat_10","dd"
"3568","recreat","sum","cultural",6,11,"4",509031.741842805,4681494.21882832,"4_sum_adm_recreat","4_sum_adm_recreat_11","dd"
"3569","recreat","sum","cultural",6,12,"4",507626.784421881,4677391.74315922,"4_sum_adm_recreat","4_sum_adm_recreat_12","dd"
"3570","recreat","sum","cultural",6,13,"4",508497.858022854,4676675.21487455,"4_sum_adm_recreat","4_sum_adm_recreat_13","dd"
"3571","recreat","sum","cultural",6,14,"4",509144.138436479,4677363.64401081,"4_sum_adm_recreat","4_sum_adm_recreat_14","dd"
"3572","recreat","sum","cultural",6,15,"4",510268.104373219,4677152.90039767,"4_sum_adm_recreat","4_sum_adm_recreat_15","dd"
"3573","recreat","sum","cultural",6,16,"4",510984.63265789,4678684.30398647,"4_sum_adm_recreat","4_sum_adm_recreat_16","dd"
"3574","recreat","sum","cultural",6,17,"4",508806.948655457,4673345.46578696,"4_sum_adm_recreat","4_sum_adm_recreat_17","dd"
"3575","recreat","sum","cultural",6,18,"4",509073.890565433,4674989.26596944,"4_sum_adm_recreat","4_sum_adm_recreat_18","dd"
"3576","recreat","sum","cultural",6,19,"4",505954.88509098,4676380.17381616,"4_sum_adm_recreat","4_sum_adm_recreat_19","dd"
"3577","recreat","sum","cultural",6,20,"4",505111.910638426,4674413.23342687,"4_sum_adm_recreat","4_sum_adm_recreat_20","dd"
"3578","recreat","sum","cultural",6,21,"4",502344.144519204,4675059.51384049,"4_sum_adm_recreat","4_sum_adm_recreat_21","dd"
"3579","recreat","sum","cultural",6,22,"4",508610.254616528,4671519.02113976,"4_sum_adm_recreat","4_sum_adm_recreat_22","dd"
"3580","recreat","sum","cultural",6,23,"4",507879.676757647,4670844.64157772,"4_sum_adm_recreat","4_sum_adm_recreat_23","dd"
"3581","recreat","sum","cultural",6,24,"4",507233.396344021,4670507.4517967,"4_sum_adm_recreat","4_sum_adm_recreat_24","dd"
"3582","recreat","sum","cultural",6,25,"4",508385.46142918,4669158.69267261,"4_sum_adm_recreat","4_sum_adm_recreat_25","dd"
"3583","recreat","sum","cultural",6,26,"4",505772.24062626,4670114.06371884,"4_sum_adm_recreat","4_sum_adm_recreat_26","dd"
"3584","recreat","sum","cultural",6,27,"4",504282.98576008,4668287.61907164,"4_sum_adm_recreat","4_sum_adm_recreat_27","dd"
"3585","recreat","sum","cultural",6,28,"4",502006.954738182,4668259.51992322,"4_sum_adm_recreat","4_sum_adm_recreat_28","dd"
"3586","recreat","sum","cultural",6,29,"4",492495.392998523,4694082.63731981,"4_sum_adm_recreat","4_sum_adm_recreat_29","dd"
"3587","recreat","sum","cultural",6,30,"4",509804.468424314,4686889.25532468,"4_sum_adm_recreat","4_sum_adm_recreat_30","dd"
"3588","recreat","sum","cultural",6,31,"4",481935.318464215,4685265.77509428,"4_sum_adm_recreat","4_sum_adm_recreat_31","dd"
"3589","recreat","sum","cultural",6,32,"4",477125.543730238,4683662.51684962,"4_sum_adm_recreat","4_sum_adm_recreat_32","dd"
"3590","hid","sum","regulating",4,1,"4",484613.581867135,4687570.65967381,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_1","dd"
"3591","hid","sum","regulating",4,2,"4",485091.267390249,4688273.13838428,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_2","dd"
"3592","hid","sum","regulating",4,3,"4",484894.57335132,4689340.90602418,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_3","dd"
"3593","hid","sum","regulating",4,4,"4",486159.035030152,4687739.25456432,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_4","dd"
"3594","hid","sum","regulating",4,5,"4",486327.629920663,4688385.53497795,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_5","dd"
"3595","hid","sum","regulating",4,6,"4",501121.831562999,4684128.51399255,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_6","dd"
"3596","hid","sum","regulating",4,7,"4",502203.648777111,4682597.11040374,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_7","dd"
"3597","hid","sum","regulating",4,8,"4",501669.764957159,4682498.76338427,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_8","dd"
"3598","hid","sum","regulating",4,9,"4",501459.02134402,4682765.70529425,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_9","dd"
"3599","hid","sum","regulating",4,10,"4",500868.939227232,4686207.85097552,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_10","dd"
"3600","hid","sum","regulating",4,11,"4",495010.266781977,4683552.48144997,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_11","dd"
"3601","hid","sum","regulating",4,12,"4",498810.676605578,4684788.84398038,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_12","dd"
"3602","hid","sum","regulating",4,13,"4",499175.965535018,4684613.22430277,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_13","dd"
"3603","hid","sum","regulating",4,14,"4",499323.486064215,4684957.43887089,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_14","dd"
"3604","hid","sum","regulating",4,15,"4",498304.891934045,4686355.37150471,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_15","dd"
"3605","hid","sum","regulating",4,16,"4",496956.132809957,4685512.39705216,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_16","dd"
"3606","hid","sum","regulating",4,17,"4",494792.498381733,4687921.89902904,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_17","dd"
"3607","hid","sum","regulating",4,18,"4",503229.267694385,4680911.16149863,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_18","dd"
"3608","hid","sum","regulating",4,19,"4",503454.060881733,4680847.93841469,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_19","dd"
"3609","hid","sum","regulating",4,20,"4",505196.20808368,4678621.08090252,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_20","dd"
"3610","hid","sum","regulating",4,21,"4",504887.117451077,4681627.6897833,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_21","dd"
"3611","hid","sum","regulating",4,22,"4",507907.775906064,4681557.44191226,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_22","dd"
"3612","hid","sum","regulating",4,23,"4",510745.789896332,4678550.83303148,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_23","dd"
"3613","hid","sum","regulating",4,24,"4",508666.452913364,4673071.49908987,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_24","dd"
"3614","hid","sum","regulating",4,25,"4",508160.668241831,4673886.37439401,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_25","dd"
"3615","hid","sum","regulating",4,26,"4",508259.015261295,4674546.70438184,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_26","dd"
"3616","hid","sum","regulating",4,27,"4",508905.295674921,4675305.38138914,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_27","dd"
"3617","hid","sum","regulating",4,28,"4",509073.890565432,4674307.86162028,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_28","dd"
"3618","hid","sum","regulating",4,29,"4",507289.594640857,4675291.33181493,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_29","dd"
"3619","hid","sum","regulating",4,30,"4",505252.406380517,4675488.02585386,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_30","dd"
"3620","hid","sum","regulating",4,31,"4",508118.519519203,4671413.64933318,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_31","dd"
"3621","hid","sum","regulating",4,32,"4",507331.743363485,4670345.88169328,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_32","dd"
"3622","hid","sum","regulating",4,33,"4",505898.686794142,4669924.394467,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_33","dd"
"3623","hid","sum","regulating",4,34,"4",505477.199567865,4669587.20468598,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_34","dd"
"3624","hid","sum","regulating",4,35,"4",504606.125966891,4669306.21320179,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_35","dd"
"3625","hid","sum","regulating",4,36,"4",504156.539592196,4669109.51916286,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_36","dd"
"3626","hid","sum","regulating",4,37,"4",503791.250662755,4668800.42853026,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_37","dd"
"3627","hid","sum","regulating",4,38,"4",501346.624750347,4679702.89811664,"4_sum_adm_reg_hid","4_sum_adm_reg_hid_38","dd"
"3628","riego","sum","provisioning",1,1,"4",485744.572590977,4688540.08029424,"4_sum_adm_riego","4_sum_adm_riego_1","dd"
"3629","riego","sum","provisioning",1,2,"4",501121.831562996,4683959.91910203,"4_sum_adm_riego","4_sum_adm_riego_2","dd"
"3630","riego","sum","provisioning",1,3,"4",502035.053886597,4673717.77950349,"4_sum_adm_riego","4_sum_adm_riego_3","dd"
"3631","riego","sum","provisioning",1,4,"4",488997.049020418,4673802.07694875,"4_sum_adm_riego","4_sum_adm_riego_4","dd"
"3632","riego","sum","provisioning",1,5,"4",502006.954738179,4668266.54471031,"4_sum_adm_riego","4_sum_adm_riego_5","dd"
"3633","bio","sum","regulating",3,1,"5",492356.3528,4694113.9965,"5_sum_enp_bio","5_sum_enp_bio_1","nd"
"3634","bio","sum","regulating",3,2,"5",496620.846839226,4691785.48403389,"5_sum_enp_bio","5_sum_enp_bio_2","nd"
"3635","bio","sum","regulating",3,3,"5",502170.5435,4693523.8811,"5_sum_enp_bio","5_sum_enp_bio_3","nd"
"3636","bio","sum","regulating",3,4,"5",500167.011572043,4689728.49061595,"5_sum_enp_bio","5_sum_enp_bio_4","nd"
"3637","bio","sum","regulating",3,5,"5",498828.393546376,4687607.09768626,"5_sum_enp_bio","5_sum_enp_bio_5","nd"
"3638","bio","sum","regulating",3,6,"5",503876.976147107,4685264.36249292,"5_sum_enp_bio","5_sum_enp_bio_6","nd"
"3639","bio","sum","regulating",3,7,"5",503677.7656,4680311.6692,"5_sum_enp_bio","5_sum_enp_bio_7","nd"
"3640","bio","sum","regulating",3,8,"5",505064.2578,4681637.7407,"5_sum_enp_bio","5_sum_enp_bio_8","nd"
"3641","bio","sum","regulating",3,9,"5",505711.732377279,4683026.18094708,"5_sum_enp_bio","5_sum_enp_bio_9","nd"
"3642","bio","sum","regulating",3,10,"5",508557.815083721,4681434.58518114,"5_sum_enp_bio","5_sum_enp_bio_10","nd"
"3643","bio","sum","regulating",3,11,"5",510820.31532505,4682770.4988272,"5_sum_enp_bio","5_sum_enp_bio_11","nd"
"3644","bio","sum","regulating",3,12,"5",511752.059363961,4678671.39808751,"5_sum_enp_bio","5_sum_enp_bio_12","nd"
"3645","bio","sum","regulating",3,13,"5",508486.417038655,4677219.56406941,"5_sum_enp_bio","5_sum_enp_bio_13","nd"
"3646","bio","sum","regulating",3,14,"5",506502.4534,4675170.0226,"5_sum_enp_bio","5_sum_enp_bio_14","nd"
