"","SE","tipo","categoria","numero","id","sector","x","y","hubname","dist","az","shp","id_ori","id_hub","depend"
"4014","hid","ben","regulating",4,21,"6",498557.4812196,4674637.7826293,6,10806.9126115702,157.007315137187,"6_r_ben_enp_reg_hid","6_r_ben_enp_reg_hid_21","6_r_sum_enp_reg_hid_6","dd"
"4015","hid","ben","regulating",4,22,"6",502022.7522566,4672302.2393807,6,14490.6154167988,147.963896886188,"6_r_ben_enp_reg_hid","6_r_ben_enp_reg_hid_22","6_r_sum_enp_reg_hid_6","dd"
"4016","hid","ben","regulating",4,23,"6",503802.9351762,4673643.507942,6,14469.3150209961,139.135981614298,"6_r_ben_enp_reg_hid","6_r_ben_enp_reg_hid_23","6_r_sum_enp_reg_hid_6","dd"
"4017","hid","ben","regulating",4,24,"6",498321.94983232,4671835.72289789,6,13358.8783675744,162.64068950133,"6_r_ben_enp_reg_hid","6_r_ben_enp_reg_hid_24","6_r_sum_enp_reg_hid_6","dd"
"4018","hid","ben","regulating",4,25,"6",504537.636048798,4667121.48815707,6,20225.8299662025,149.709868912034,"6_r_ben_enp_reg_hid","6_r_ben_enp_reg_hid_25","6_r_sum_enp_reg_hid_6","dd"
"4019","riego","ben","provisioning",1,1,"6",509044.798703448,4682536.71101593,2,14983.9934731078,98.0688687770289,"6_r_ben_enp_riego","6_r_ben_enp_riego_1","6_r_sum_enp_riego_2","dd"
"4020","riego","ben","provisioning",1,2,"6",506397.077821624,4683109.84571901,2,12283.5986786283,97.1554545090651,"6_r_ben_enp_riego","6_r_ben_enp_riego_2","6_r_sum_enp_riego_2","dd"
"4021","riego","ben","provisioning",1,3,"6",504955.7923648,4682261.3325373,2,11006.7280295892,102.480214703787,"6_r_ben_enp_riego","6_r_ben_enp_riego_3","6_r_sum_enp_riego_2","dd"
"4022","riego","ben","provisioning",1,4,"6",501844.289476047,4681559.96032477,2,8232.95404983071,111.968737236592,"6_r_ben_enp_riego","6_r_ben_enp_riego_4","6_r_sum_enp_riego_2","dd"
"4023","riego","ben","provisioning",1,5,"6",500254.042483,4680332.967721,2,7422.30151714466,125.469601644001,"6_r_ben_enp_riego","6_r_ben_enp_riego_5","6_r_sum_enp_riego_2","dd"
"4024","riego","ben","provisioning",1,6,"6",497105.837775953,4682714.30205069,2,3478.33361842656,123.614460685327,"6_r_ben_enp_riego","6_r_ben_enp_riego_6","6_r_sum_enp_riego_2","dd"
"4025","riego","ben","provisioning",1,7,"6",498963.8222664,4682155.7078107,2,5364.53423114471,117.586001088165,"6_r_ben_enp_riego","6_r_ben_enp_riego_7","6_r_sum_enp_riego_2","dd"
"4026","riego","ben","provisioning",1,8,"6",500019.945209912,4685458.89076965,2,5868.22921879361,81.9775441186236,"6_r_ben_enp_riego","6_r_ben_enp_riego_8","6_r_sum_enp_riego_2","dd"
"4027","riego","ben","provisioning",1,9,"6",499632.473861352,4686249.97810629,2,5657.27811352817,73.4650268094229,"6_r_ben_enp_riego","6_r_ben_enp_riego_9","6_r_sum_enp_riego_2","dd"
"4028","riego","ben","provisioning",1,10,"6",502457.785777933,4678290.6708213,2,10409.2721587094,127.586632716218,"6_r_ben_enp_riego","6_r_ben_enp_riego_10","6_r_sum_enp_riego_2","dd"
"4029","riego","ben","provisioning",1,11,"6",499761.630977539,4676256.44624136,2,10055.4770079716,146.482945926522,"6_r_ben_enp_riego","6_r_ben_enp_riego_11","6_r_sum_enp_riego_2","dd"
"4030","riego","ben","provisioning",1,12,"6",502702.036056207,4676617.47074687,2,11682.8410881037,133.368342570308,"6_r_ben_enp_riego","6_r_ben_enp_riego_12","6_r_sum_enp_riego_2","dd"
"4031","riego","ben","provisioning",1,13,"6",506187.19750782,4671413.05438436,2,17844.4257365134,137.836468435022,"6_r_ben_enp_riego","6_r_ben_enp_riego_13","6_r_sum_enp_riego_2","dd"
"4032","riego","ben","provisioning",1,14,"6",505297.2452622,4673350.6961724,2,15823.7916447562,135.514936527092,"6_r_ben_enp_riego","6_r_ben_enp_riego_14","6_r_sum_enp_riego_2","dd"
"4033","riego","ben","provisioning",1,15,"6",504120.683648835,4672091.12924434,2,15990.9528622632,141.696892383725,"6_r_ben_enp_riego","6_r_ben_enp_riego_15","6_r_sum_enp_riego_2","dd"
"4034","riego","ben","provisioning",1,16,"6",496054.0624984,4673308.5762019,2,11480.5455336954,170.752505831266,"6_r_ben_enp_riego","6_r_ben_enp_riego_16","6_r_sum_enp_riego_2","dd"
"4035","riego","ben","provisioning",1,17,"6",499648.618500876,4673447.2789643,2,12444.3937076596,154.080859617782,"6_r_ben_enp_riego","6_r_ben_enp_riego_17","6_r_sum_enp_riego_2","dd"
"4036","riego","ben","provisioning",1,18,"6",499906.932733249,4671041.72767532,2,14743.6575499376,157.265788784509,"6_r_ben_enp_riego","6_r_ben_enp_riego_18","6_r_sum_enp_riego_2","dd"
"4037","riego","ben","provisioning",1,19,"6",501897.6675981,4671948.2875022,2,14838.8255009786,148.792734389163,"6_r_ben_enp_riego","6_r_ben_enp_riego_19","6_r_sum_enp_riego_2","dd"
"4038","riego","ben","provisioning",1,20,"6",505501.050328079,4671792.45341316,2,17104.5123708794,138.68707750472,"6_r_ben_enp_riego","6_r_ben_enp_riego_20","6_r_sum_enp_riego_2","dd"
"4039","hum","ben","provisioning",2,1,"7",497563.524808114,4679359.7956084,11,11392.8798542295,258.680270529606,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_1","7_sum_tur_agua_cons_hum_11","dd"
"4040","hum","ben","provisioning",2,2,"7",496960.428473804,4678853.9728764,11,12089.4275966646,256.89038501281,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_2","7_sum_tur_agua_cons_hum_11","dd"
"4041","hum","ben","provisioning",2,3,"7",496026.601891648,4678387.05958532,12,12988.8936473389,281.933551978201,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_3","7_sum_tur_agua_cons_hum_12","dd"
"4042","hum","ben","provisioning",2,4,"7",496843.700151035,4677647.78020778,12,12049.3467832518,279.296659149655,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_4","7_sum_tur_agua_cons_hum_12","dd"
"4043","hum","ben","provisioning",2,5,"7",492408.023885794,4676402.67809824,1,13801.9771674649,151.750976604728,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_5","7_sum_tur_agua_cons_hum_1","dd"
"4044","hum","ben","provisioning",2,6,"7",488750.536439016,4674690.66269762,1,14165.0020269532,168.289383428697,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_6","7_sum_tur_agua_cons_hum_1","dd"
"4045","hum","ben","provisioning",2,7,"7",494363.223292183,4684914.11830018,1,9237.97476146444,113.250480763675,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_7","7_sum_tur_agua_cons_hum_1","dd"
"4046","hum","ben","provisioning",2,8,"7",500219.09415112,4692968.37257128,11,14207.2872646727,323.17387686358,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_8","7_sum_tur_agua_cons_hum_11","dd"
"4047","hum","ben","provisioning",2,9,"7",505335.685632517,4687929.59997173,11,7188.0394544714,331.778460521302,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_9","7_sum_tur_agua_cons_hum_11","dd"
"4048","hum","ben","provisioning",2,10,"7",503896.036318359,4688007.41885357,11,8032.39119029052,322.957738090636,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_10","7_sum_tur_agua_cons_hum_11","dd"
"4049","hum","ben","provisioning",2,11,"7",502222.930358663,4684719.57109556,11,7222.23505135616,295.625626775014,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_11","7_sum_tur_agua_cons_hum_11","dd"
"4050","hum","ben","provisioning",2,12,"7",489694.090381403,4696003.30896328,9,5275.58060646953,118.512874453974,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_12","7_sum_tur_agua_cons_hum_9","dd"
"4051","hum","ben","provisioning",2,13,"7",506074.965010057,4678396.78694555,12,3786.88801845924,315.382138731015,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_13","7_sum_tur_agua_cons_hum_12","dd"
"4052","hum","ben","provisioning",2,14,"7",499012.901482502,4674875.482542,12,9756.88613806789,265.144984483473,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_14","7_sum_tur_agua_cons_hum_12","dd"
"4053","hum","ben","provisioning",2,15,"7",509109.901402064,4677248.95843832,12,1592.51613260293,13.624186423694,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_15","7_sum_tur_agua_cons_hum_12","dd"
"4054","hum","ben","provisioning",2,16,"7",508584.623949601,4677813.1453317,12,2117.22362058039,355.933088634949,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_16","7_sum_tur_agua_cons_hum_12","dd"
"4055","hum","ben","provisioning",2,17,"7",510121.546866066,4677424.05092247,12,2211.59525727015,38.8323330086723,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_17","7_sum_tur_agua_cons_hum_12","dd"
"4056","hum","ben","provisioning",2,18,"7",512417.203880533,4679097.15688217,11,4450.23889911185,124.160644300497,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_18","7_sum_tur_agua_cons_hum_11","dd"
"4057","hum","ben","provisioning",2,19,"7",514926.862820078,4679350.06824817,11,6586.82349649872,109.936500171157,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_19","7_sum_tur_agua_cons_hum_11","dd"
"4058","hum","ben","provisioning",2,20,"7",515374.321390694,4677774.23589078,12,6955.62808130666,72.6607073820572,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_20","7_sum_tur_agua_cons_hum_12","dd"
"4059","hum","ben","provisioning",2,21,"7",508934.80891791,4670459.26099722,13,1704.90592395565,182.186361540837,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_21","7_sum_tur_agua_cons_hum_13","dd"
"4060","hum","ben","provisioning",2,22,"7",509051.537240679,4669097.43056491,13,3065.93092972258,179.034047269398,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_22","7_sum_tur_agua_cons_hum_13","dd"
"4061","hum","ben","provisioning",2,23,"7",509032.082520218,4668046.87565999,14,2287.45014889598,353.422488382406,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_23","7_sum_tur_agua_cons_hum_14","dd"
"4062","hum","ben","provisioning",2,24,"7",509070.991961141,4666509.95274352,14,768.567557201524,343.124354192845,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_24","7_sum_tur_agua_cons_hum_14","dd"
"4063","hum","ben","provisioning",2,25,"7",505977.691407749,4668435.97006922,14,4252.30631706196,308.747750095972,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_25","7_sum_tur_agua_cons_hum_14","dd"
"4064","hum","ben","provisioning",2,26,"7",506989.336871751,4670614.89876092,13,2537.4307302527,232.404960428656,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_26","7_sum_tur_agua_cons_hum_13","dd"
"4065","hum","ben","provisioning",2,27,"7",504547.769453822,4671480.63382146,13,4504.05953932353,261.287076326057,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_27","7_sum_tur_agua_cons_hum_13","dd"
"4066","hum","ben","provisioning",2,28,"7",522767.115166096,4681937.54606956,11,14036.4899195289,88.6058361415048,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_28","7_sum_tur_agua_cons_hum_11","dd"
"4067","hum","ben","provisioning",2,29,"7",516920.97166739,4687258.4121158,11,9953.70584588291,55.3284364048,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_29","7_sum_tur_agua_cons_hum_11","dd"
"4068","hum","ben","provisioning",2,30,"7",513409.394624074,4690662.98819658,11,10201.0630632929,27.2740957198924,"7_ben_tur_agua_cons_hum","7_ben_tur_agua_cons_hum_30","7_sum_tur_agua_cons_hum_11","dd"
"4069","riego","ben","provisioning",1,1,"7",505164.839218304,4687986.90904907,1,6655.83171333782,332.68754985558,"7_ben_tur_agua_riego","7_ben_tur_agua_riego_1","7_sum_tur_agua_riego_1","dd"
"4070","riego","ben","provisioning",1,2,"7",502791.363321991,4689737.83389061,6,6504.60294162406,109.575328048746,"7_ben_tur_agua_riego","7_ben_tur_agua_riego_2","7_sum_tur_agua_riego_6","dd"
"4071","riego","ben","provisioning",1,3,"7",502178.539627451,4685185.4293026,1,6794.97256987498,297.260460627646,"7_ben_tur_agua_riego","7_ben_tur_agua_riego_3","7_sum_tur_agua_riego_1","dd"
"4072","riego","ben","provisioning",1,4,"7",497723.408641748,4684154.32911814,6,7834.9752672571,172.219442494151,"7_ben_tur_agua_riego","7_ben_tur_agua_riego_4","7_sum_tur_agua_riego_6","dd"
"4073","riego","ben","provisioning",1,5,"7",499746.699569753,4677539.7241612,2,9068.4117328611,283.900196256599,"7_ben_tur_agua_riego","7_ben_tur_agua_riego_5","7_sum_tur_agua_riego_2","dd"
"4074","riego","ben","provisioning",1,6,"7",503268.0039733,4676936.62782689,2,5511.50308758849,286.609202372743,"7_ben_tur_agua_riego","7_ben_tur_agua_riego_6","7_sum_tur_agua_riego_2","dd"
"4075","riego","ben","provisioning",1,7,"7",499474.333483291,4673006.77429365,2,9375.65400914925,255.456084150885,"7_ben_tur_agua_riego","7_ben_tur_agua_riego_7","7_sum_tur_agua_riego_2","dd"
"4076","riego","ben","provisioning",1,8,"7",502105.58442572,4672958.13749249,3,6827.73616505038,277.775076615673,"7_ben_tur_agua_riego","7_ben_tur_agua_riego_8","7_sum_tur_agua_riego_3","dd"
"4077","riego","ben","provisioning",1,9,"7",504508.242402726,4671246.12209187,3,4432.96780278772,259.756437029946,"7_ben_tur_agua_riego","7_ben_tur_agua_riego_9","7_sum_tur_agua_riego_3","dd"
"4078","riego","ben","provisioning",1,10,"7",506764.98997627,4670740.29935987,3,2471.4805662665,238.423686188822,"7_ben_tur_agua_riego","7_ben_tur_agua_riego_10","7_sum_tur_agua_riego_3","dd"
"4079","riego","ben","provisioning",1,11,"7",503379.868615954,4668308.45930217,14,6631.92044348994,293.213786277105,"7_ben_tur_agua_riego","7_ben_tur_agua_riego_11","7_sum_tur_agua_riego_14","dd"
"4080","riego","ben","provisioning",1,12,"7",509780.471647815,4663240.50462193,14,2472.85255068113,172.901140229661,"7_ben_tur_agua_riego","7_ben_tur_agua_riego_12","7_sum_tur_agua_riego_14","dd"
"4081","riego","ben","provisioning",1,13,"7",506220.257803345,4664612.06241447,14,3429.8648112228,251.605187609837,"7_ben_tur_agua_riego","7_ben_tur_agua_riego_13","7_sum_tur_agua_riego_14","dd"
"4082","riego","ben","provisioning",1,14,"7",492159.358589735,4676314.07677212,4,13876.263985874,151.323149237369,"7_ben_tur_agua_riego","7_ben_tur_agua_riego_14","7_sum_tur_agua_riego_4","dd"
"4083","riego","ben","provisioning",1,15,"7",488657.50890665,4674660.42553288,4,14183.6464205972,167.139617412994,"7_ben_tur_agua_riego","7_ben_tur_agua_riego_15","7_sum_tur_agua_riego_4","dd"
"4084","bio","ben","regulating",3,1,"8",497187.813890576,4679023.42172195,4,10427.786129087,293.613466155054,"8_ben_urb_bio","8_ben_urb_bio_1","8_sum_urb_bio_4","nd"
"4085","bio","ben","regulating",3,2,"8",496692.170954165,4679547.38711187,4,11095.3830277337,295.067558332204,"8_ben_urb_bio","8_ben_urb_bio_2","8_sum_urb_bio_4","nd"
"4086","bio","ben","regulating",3,3,"8",506024.419385443,4678499.45633203,4,3722.93606423152,348.879600875557,"8_ben_urb_bio","8_ben_urb_bio_3","8_sum_urb_bio_4","nd"
"4087","bio","ben","regulating",3,4,"8",510725.946667969,4663148.68653004,7,2958.37483388312,154.78427870406,"8_ben_urb_bio","8_ben_urb_bio_4","8_sum_urb_bio_7","nd"
"4088","bio","ben","regulating",3,5,"8",514945.992240838,4679065.90540221,5,4775.53122736907,101.026704699127,"8_ben_urb_bio","8_ben_urb_bio_5","8_sum_urb_bio_5","nd"
"4089","bio","ben","regulating",3,6,"8",509479.758713565,4684914.49205186,5,4996.26965194581,351.031594690589,"8_ben_urb_bio","8_ben_urb_bio_6","8_sum_urb_bio_5","nd"
"4090","bio","ben","regulating",3,7,"8",511986.295849128,4684121.4633536,5,4488.01985351635,22.6407250610438,"8_ben_urb_bio","8_ben_urb_bio_7","8_sum_urb_bio_5","nd"
"4091","bio","ben","regulating",3,8,"8",509762.983248656,4677281.59083113,5,2742.86731543489,190.410680159529,"8_ben_urb_bio","8_ben_urb_bio_8","8_sum_urb_bio_5","nd"
"4092","hum","ben","provisioning",2,1,"8",515207.974935798,4678662.31043973,2,30742.6664900475,108.476679172073,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_1","8_sum_urb_cons_hum_2","nd"
"4093","hum","ben","provisioning",2,2,"8",512205.794863824,4679172.11460289,2,27737.6212695385,109.443280036724,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_2","8_sum_urb_cons_hum_2","nd"
"4094","hum","ben","provisioning",2,3,"8",510124.094530899,4677232.02653751,2,26540.5758569761,114.896846409198,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_3","8_sum_urb_cons_hum_2","nd"
"4095","hum","ben","provisioning",2,4,"8",509274.420925623,4677543.57352611,2,25638.8179332699,115.064689339012,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_4","8_sum_urb_cons_hum_2","nd"
"4096","hum","ben","provisioning",2,5,"8",510959.60690942,4663070.79978292,2,35529.1661224482,135.484451077673,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_5","8_sum_urb_cons_hum_2","nd"
"4097","hum","ben","provisioning",2,6,"8",506782.045016814,4670816.99081768,2,27187.5638733774,130.309962683649,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_6","8_sum_urb_cons_hum_2","nd"
"4098","hum","ben","provisioning",2,7,"8",505875.72650452,4668480.38840317,2,28107.9804064283,135.14288194699,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_7","8_sum_urb_cons_hum_2","nd"
"4099","hum","ben","provisioning",2,8,"8",504587.054869852,4671468.40724839,2,25109.3246295096,132.417150956297,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_8","8_sum_urb_cons_hum_2","nd"
"4100","hum","ben","provisioning",2,9,"8",503418.753662598,4669266.33648805,2,25845.1292231812,137.775937829207,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_9","8_sum_urb_cons_hum_2","nd"
"4101","hum","ben","provisioning",2,10,"8",499276.594836879,4669386.70691547,2,23165.6418234389,145.183011435965,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_10","8_sum_urb_cons_hum_2","nd"
"4102","hum","ben","provisioning",2,11,"8",502788.579072018,4671369.27866111,2,23883.1219898317,135.504478103486,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_11","8_sum_urb_cons_hum_2","nd"
"4103","hum","ben","provisioning",2,12,"8",497152.41082369,4669018.51501984,2,22340.7299641243,150.201061847168,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_12","8_sum_urb_cons_hum_2","nd"
"4104","hum","ben","provisioning",2,13,"8",496345.220898678,4671086.05412602,2,20148.0866097865,149.271060921724,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_13","8_sum_urb_cons_hum_2","nd"
"4105","hum","ben","provisioning",2,14,"8",493902.40928351,4674314.81382606,2,16130.7204652822,150.869669269905,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_14","8_sum_urb_cons_hum_2","nd"
"4106","hum","ben","provisioning",2,15,"8",492395.606808226,4673934.42895702,2,15800.9753641707,156.322052407508,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_15","8_sum_urb_cons_hum_2","nd"
"4107","hum","ben","provisioning",2,16,"8",492752.231704965,4677420.682868,2,12867.795535044,148.610551361642,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_16","8_sum_urb_cons_hum_2","nd"
"4108","hum","ben","provisioning",2,17,"8",497074.524076539,4678980.9380417,2,14503.6993331166,130.525446424156,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_17","8_sum_urb_cons_hum_2","nd"
"4109","hum","ben","provisioning",2,18,"8",496607.203593638,4679511.984045,2,13803.7769970163,130.110373033726,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_18","8_sum_urb_cons_hum_2","nd"
"4110","hum","ben","provisioning",2,19,"8",499701.431639517,4679596.95140553,2,16246.4515789323,122.831249275576,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_19","8_sum_urb_cons_hum_2","nd"
"4111","hum","ben","provisioning",2,20,"8",498511.888592131,4681083.88021476,2,14453.3964715097,120.434235753473,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_20","8_sum_urb_cons_hum_2","nd"
"4112","hum","ben","provisioning",2,21,"8",497933.205673219,4684130.18870799,2,12628.7916326642,109.786475502314,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_21","8_sum_urb_cons_hum_2","nd"
"4113","hum","ben","provisioning",2,22,"8",495840.8776053,4682709.7704076,2,11326.9332887355,120.187070185326,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_22","8_sum_urb_cons_hum_2","nd"
"4114","hum","ben","provisioning",2,23,"8",492663.301942483,4682698.26006478,2,8735.28474093084,130.792716442199,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_23","8_sum_urb_cons_hum_2","nd"
"4115","hum","ben","provisioning",2,24,"8",493766.463231383,4684657.96120231,2,8578.21204753393,115.902189515055,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_24","8_sum_urb_cons_hum_2","nd"
"4116","hum","ben","provisioning",2,25,"8",496164.518601272,4687705.94361643,2,10138.6543075026,93.9549873000964,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_25","8_sum_urb_cons_hum_2","nd"
"4117","hum","ben","provisioning",2,26,"8",495198.161531555,4686819.17705037,2,9284.62556734857,99.8358601122048,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_26","8_sum_urb_cons_hum_2","nd"
"4118","hum","ben","provisioning",2,27,"8",497874.633388174,4691102.94814363,2,12128.4541460879,77.1482901638903,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_27","8_sum_urb_cons_hum_2","nd"
"4119","hum","ben","provisioning",2,28,"8",498497.727365376,4690522.33784669,2,12626.4729086164,80.3475200996569,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_28","8_sum_urb_cons_hum_2","nd"
"4120","hum","ben","provisioning",2,29,"8",500037.7963478,4693103.2392755,2,14755.6579965671,71.4346143865123,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_29","8_sum_urb_cons_hum_2","nd"
"4121","hum","ben","provisioning",2,30,"8",502271.0954775,4691839.2246491,2,16580.5890624957,78.0470106943496,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_30","8_sum_urb_cons_hum_2","nd"
"4122","hum","ben","provisioning",2,31,"8",503645.333290671,4692469.50652545,2,18058.6196241635,76.9935963785164,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_31","8_sum_urb_cons_hum_2","nd"
"4123","hum","ben","provisioning",2,32,"8",505705.8288871,4691522.1130162,2,19901.4116474074,80.9894716812941,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_32","8_sum_urb_cons_hum_2","nd"
"4124","hum","ben","provisioning",2,33,"8",505358.841727978,4687923.75273722,2,19314.8348192979,91.4284216280436,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_33","8_sum_urb_cons_hum_2","nd"
"4125","hum","ben","provisioning",2,34,"8",512290.762224352,4683930.28679242,2,26619.5845904457,99.6777942129959,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_34","8_sum_urb_cons_hum_2","nd"
"4126","hum","ben","provisioning",2,35,"8",510584.334400423,4685034.86247928,2,24764.7436428148,97.8219763094424,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_35","8_sum_urb_cons_hum_2","nd"
"4127","hum","ben","provisioning",2,36,"8",507610.476781958,4685927.01976482,2,21702.4265213301,96.5569464982138,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_36","8_sum_urb_cons_hum_2","nd"
"4128","hum","ben","provisioning",2,37,"8",506081.064292461,4678393.24713137,2,22393.8175443424,116.556949398401,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_37","8_sum_urb_cons_hum_2","nd"
"4129","hum","ben","provisioning",2,38,"8",488577.788023782,4674498.90977386,3,14092.9731082643,165.936291339224,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_38","8_sum_urb_cons_hum_3","nd"
"4130","hum","ben","provisioning",2,39,"8",493902.40928351,4696562.10105752,2,11322.308172843,43.9104725565154,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_39","8_sum_urb_cons_hum_2","nd"
"4131","hum","ben","provisioning",2,40,"8",489639.880030377,4696108.94180137,1,8494.58451312596,29.1012508527306,"8_ben_urb_cons_hum","8_ben_urb_cons_hum_40","8_sum_urb_cons_hum_1","nd"
"4132","estetic","ben","cultural",5,1,"8",509456.191124513,4677374.82382947,37,825.242733762281,2.87720423839646,"8_ben_urb_estetic","8_ben_urb_estetic_1","8_sum_urb_estetic_37","nd"
"4133","estetic","ben","cultural",5,2,"8",510334.187183298,4677162.40542815,6,1056.12307074506,7.74244959744544,"8_ben_urb_estetic","8_ben_urb_estetic_2","8_sum_urb_estetic_6","nd"
"4134","estetic","ben","cultural",5,3,"8",508535.711385464,4678635.17301063,36,1241.87602200922,56.6048413933472,"8_ben_urb_estetic","8_ben_urb_estetic_3","8_sum_urb_estetic_36","nd"
"4135","estetic","ben","cultural",5,4,"8",506085.819156919,4678451.07706282,33,543.080478800886,92.2384255648627,"8_ben_urb_estetic","8_ben_urb_estetic_4","8_sum_urb_estetic_33","nd"
"4136","estetic","ben","cultural",5,5,"8",514794.973610995,4679017.526133,4,3115.50692577262,88.4024389036216,"8_ben_urb_estetic","8_ben_urb_estetic_5","8_sum_urb_estetic_4","nd"
"4137","estetic","ben","cultural",5,6,"8",515559.679855744,4677374.82382947,4,4179.39122326258,111.855428880555,"8_ben_urb_estetic","8_ben_urb_estetic_6","8_sum_urb_estetic_4","nd"
"4138","estetic","ben","cultural",5,7,"8",506850.525401668,4670775.69216183,7,2806.98232293764,218.790483442373,"8_ben_urb_estetic","8_ben_urb_estetic_7","8_sum_urb_estetic_7","nd"
"4139","estetic","ben","cultural",5,8,"8",510730.701532427,4663142.7909411,10,3023.05697310279,156.066723331095,"8_ben_urb_estetic","8_ben_urb_estetic_8","8_sum_urb_estetic_10","nd"
"4140","estetic","ben","cultural",5,9,"8",512132.662981132,4662024.05402749,10,4687.96573186494,145.898876027217,"8_ben_urb_estetic","8_ben_urb_estetic_9","8_sum_urb_estetic_10","nd"
"4141","estetic","ben","cultural",5,10,"8",497674.05046469,4679229.94453432,26,3617.56477585975,220.361537607574,"8_ben_urb_estetic","8_ben_urb_estetic_10","8_sum_urb_estetic_26","nd"
"4142","estetic","ben","cultural",5,11,"8",496852.699312923,4678946.71999923,26,4387.65146240403,226.148794637705,"8_ben_urb_estetic","8_ben_urb_estetic_11","8_sum_urb_estetic_26","nd"
"4143","estetic","ben","cultural",5,12,"8",496229.605335721,4679484.8466159,38,3894.00514884202,183.289963025176,"8_ben_urb_estetic","8_ben_urb_estetic_12","8_sum_urb_estetic_38","nd"
"4144","estetic","ben","cultural",5,13,"8",503211.090125736,4676836.69721279,32,2736.39723583026,213.251043978657,"8_ben_urb_estetic","8_ben_urb_estetic_13","8_sum_urb_estetic_32","nd"
"4145","estetic","ben","cultural",5,14,"8",486224.6986336,4690615.57084502,11,1914.30789228427,46.5096473073205,"8_ben_urb_estetic","8_ben_urb_estetic_14","8_sum_urb_estetic_11","nd"
